station_id,persistent_station_bias_raw_cent_l,persistent_bias_months,persistent_bias_observations,persistent_station_bias_cent_l,persistent_bias_confidence,persistence_status,fuel,ville,cp,code_departement,code_region
77680003,-1.3895600281921556,20,20,-1.0688923293785813,HIGH,NORMAL,GAZOLE,Roissy-en-Brie,77680,77,11
77680004,0.1471906776987404,20,20,0.1132235982298003,HIGH,NORMAL,GAZOLE,Roissy-en-Brie,77680,77,11
77690001,1.702460712513291,17,17,1.2583405266402585,MEDIUM,NORMAL,GAZOLE,MONTIGNY SUR LOING,77690,77,11
77700001,2.3104399718078477,20,20,1.7772615167752674,HIGH,NORMAL,GAZOLE,Serris,77700,77,11
77700002,1.1971906776987356,20,20,0.9209159059221043,HIGH,NORMAL,GAZOLE,Coupvray,77700,77,11
77700003,9.46043997180785,20,20,7.277261516775269,HIGH,ELEVATED,GAZOLE,COUPVRAY,77700,77,11
77700004,2.4492625551876053,20,20,1.8840481193750809,HIGH,NORMAL,GAZOLE,Bailly-Romainvilliers,77700,77,11
77700006,-2.4895600281921566,5,5,-1.1316181946327986,INSUFFICIENT,PROVISIONAL,GAZOLE,COUPVRAY,77700,77,11
77710001,-3.116875206713596,18,18,-2.337656405035197,HIGH,NORMAL,GAZOLE,Lorrez-le-Bocage-Préaux,77710,77,11
77720002,2.4339799962381,2,2,0.608494999059525,INSUFFICIENT,PROVISIONAL,GAZOLE,MORMANT,77720,77,11
77740002,-0.13956002819216018,20,20,-0.10735386784012321,HIGH,NORMAL,GAZOLE,Saint-Germain-sur-Morin,77860,77,11
77760001,4.524835844458238,15,15,3.232025603184456,MEDIUM,NORMAL,GAZOLE,LA CHAPELLE-LA-REINE,77760,77,11
77760002,9.554407920348172,20,20,7.349544554113978,HIGH,ELEVATED,GAZOLE,La Chapelle-la-Reine,77760,77,11
77760003,-7.251587510180089,20,20,-5.578144238600069,HIGH,NORMAL,GAZOLE,Achères-la-Forêt,77760,77,11
77780003,-2.2751641555417463,20,20,-1.7501262734936511,HIGH,NORMAL,GAZOLE,Bourron-Marlotte,77780,77,11
77810001,-1.21191486143264,20,20,-0.9322422011020308,HIGH,NORMAL,GAZOLE,THOMERY,77810,77,11
77820003,-3.6660200037619055,20,20,-2.8200153875091583,HIGH,NORMAL,GAZOLE,LE CHÂTELET-EN-BRIE,77820,77,11
77860001,-1.6895600281921448,20,20,-1.2996615601478037,HIGH,NORMAL,GAZOLE,COUILLY-PONT-AUX-DAMES,77860,77,11
77860002,5.010439971807861,11,11,3.2420493935227332,LOW,PROVISIONAL,GAZOLE,Quincy-Voisins,77860,77,11
77870002,0.3880851385673614,20,20,0.29852702966720107,HIGH,NORMAL,GAZOLE,VULAINES-SUR-SEINE,77870,77,11
77880001,8.524835844458265,19,19,6.478875241788281,HIGH,ELEVATED,GAZOLE,Grez-sur-Loing,77880,77,11
77910001,8.902460712513298,20,20,6.848046701933305,HIGH,ELEVATED,GAZOLE,Varreddes,77910,77,11
77950001,-2.552809322301262,20,20,-1.9636994786932784,HIGH,NORMAL,GAZOLE,RUBELLES,77950,77,11
78000005,1.595305397620336,20,20,1.2271579981694893,HIGH,NORMAL,GAZOLE,Versailles,78000,78,11
78000008,9.758554691729458,20,20,7.506580532099583,HIGH,ELEVATED,GAZOLE,VERSAILLES,78000,78,11
7800001,5.227416529036323,18,18,3.9205623967772425,HIGH,NORMAL,GAZOLE,CHARMES-SUR-RHôNE,07800,07,84
78000016,1.5585546917294524,20,20,1.1988882244072712,HIGH,NORMAL,GAZOLE,Versailles,78000,78,11
78000019,10.458554691729447,12,12,6.972369794486298,MEDIUM,ELEVATED,GAZOLE,VERSAILLES,78000,78,11
78000020,0.7953053976203353,20,20,0.6117733827848733,HIGH,NORMAL,GAZOLE,VERSAILLES,78000,78,11
78000021,7.108554691729441,20,20,5.468118993638031,HIGH,ELEVATED,GAZOLE,VERSAILLES,78000,78,11
7800003,-3.1949383042041797,20,20,-2.4576448493878305,HIGH,NORMAL,GAZOLE,LA VOULTE-SUR-RHôNE,07800,07,84
7800007,-3.3949383042041688,20,20,-2.611491003233976,HIGH,NORMAL,GAZOLE,LA VOULTE SUR RHONE,07800,07,84
7800008,-0.12258347096367617,20,20,-0.09429497766436629,HIGH,NORMAL,GAZOLE,Saint-Georges-les-Bains,07800,07,84
78100002,8.576930044674901,20,20,6.59763849590377,HIGH,ELEVATED,GAZOLE,Saint-Germain-en-Laye,78100,78,11
78110002,1.0085546917294463,20,20,0.7758113013303434,HIGH,NORMAL,GAZOLE,Le Vésinet,78110,78,11
78114001,-3.091445308270546,20,20,-2.378034852515805,HIGH,NORMAL,GAZOLE,MAGNY-LES-HAMEAUX,78114,78,11
78120003,-1.7638001415110351,20,20,-1.3567693396238734,HIGH,NORMAL,GAZOLE,RAMBOUILLET,78120,78,11
78120005,-1.8138001415110296,20,20,-1.3952308780854072,HIGH,NORMAL,GAZOLE,RAMBOUILLET,78120,78,11
78120012,-4.127049435620142,20,20,-3.1746534120154943,HIGH,NORMAL,GAZOLE,SONCHAMP,78120,78,11
78120013,7.5861998584889685,20,20,5.835538352683822,HIGH,ELEVATED,GAZOLE,RAMBOUILLET,78120,78,11
78121001,13.40057543243489,18,18,10.050431574326167,HIGH,HIGH,GAZOLE,Crespières,78121,78,11
78124001,-1.056612354538076,20,20,-0.8127787342600583,HIGH,NORMAL,GAZOLE,Mareil sur Mauldre,78124,78,11
78130011,-0.7914453082705553,20,20,-0.6088040832850425,HIGH,NORMAL,GAZOLE,LES MUREAUX,78130,78,11
78140001,0.8953053976203464,20,20,0.6886964597079588,HIGH,NORMAL,GAZOLE,VéLIZY-VILLACOUBLAY,78140,78,11
78140008,-1.2311179570179993,20,20,-0.9470138130907687,HIGH,NORMAL,GAZOLE,Vélizy-Villacoublay,78140,78,11
78140009,20.908554691729442,20,20,16.08350360902265,HIGH,VERY_HIGH,GAZOLE,VELIZY-VILLACOUBLAY,78140,78,11
78140010,9.295305397620332,20,20,7.150234921246409,HIGH,ELEVATED,GAZOLE,VELIZY VILLACOUBLAY,78140,78,11
78150005,-3.7046946023796576,20,20,-2.849765078753583,HIGH,NORMAL,GAZOLE,LE CHESNAY,78150,78,11
78150007,2.245305397620353,16,16,1.6329493800875297,MEDIUM,NORMAL,GAZOLE,LE CHESNAY,78150,78,11
78150011,-0.704694602379655,12,12,-0.46979640158643665,MEDIUM,NORMAL,GAZOLE,Le Chesnay,78150,78,11
78150012,7.945305397620348,20,20,6.111773382784883,HIGH,ELEVATED,GAZOLE,LE CHESNAY,78150,78,11
78150013,-0.9546946023796496,20,20,-0.7343804633689613,HIGH,NORMAL,GAZOLE,ROCQUENCOURT,78150,78,11
78150014,4.145305397620333,20,20,3.1886964597079483,HIGH,NORMAL,GAZOLE,ROCQUENCOURT,78150,78,11
78160002,8.795305397620343,20,20,6.765619536631032,HIGH,ELEVATED,GAZOLE,Marly-le-Roi,78160,78,11
78170002,0.15855469172945114,20,20,0.12196514748419318,HIGH,NORMAL,GAZOLE,La Celle-Saint-Cloud,78170,78,11
78170006,5.545305397620356,20,20,4.265619536631044,HIGH,NORMAL,GAZOLE,LA CELLE-SAINT-CLOUD,78170,78,11
78175001,7.245305397620347,18,18,5.43397904821526,HIGH,ELEVATED,GAZOLE,SAINT-GERMAIN-EN-LAYE,78100,78,11
78180002,7.795305397620343,20,20,5.996388767400263,HIGH,ELEVATED,GAZOLE,MONTIGNY-LE-BRETONNEUX,78180,78,11
78180010,-2.004694602379656,20,20,-1.542072771061274,HIGH,NORMAL,GAZOLE,MONTIGNY LE BRETONNEUX,78180,78,11
78180011,-1.7046946023796667,20,20,-1.3113035402920514,HIGH,NORMAL,GAZOLE,Montigny le Bretonneux,78180,78,11
78190010,-2.7546946023796623,12,12,-1.8364630682531085,MEDIUM,NORMAL,GAZOLE,TRAPPES,78190,78,11
78190011,-3.541445308270552,20,20,-2.7241886986696553,HIGH,NORMAL,GAZOLE,Trappes,78190,78,11
78190012,6.208554691729439,20,20,4.775811301330338,HIGH,NORMAL,GAZOLE,TRAPPES,78190,78,11
78200001,-1.7270494356201405,20,20,-1.3284995658616465,HIGH,NORMAL,GAZOLE,Buchelay,78200,78,11
78200003,8.936199858488974,20,20,6.873999891145365,HIGH,ELEVATED,GAZOLE,MANTES-LA-VILLE,78711,78,11
78200008,-1.7638001415110351,20,20,-1.3567693396238734,HIGH,NORMAL,GAZOLE,Mantes-la-Jolie,78200,78,11
78200012,7.5229505643798635,20,20,5.786885049522971,HIGH,ELEVATED,GAZOLE,Mantes-la-Ville,78711,78,11
78210006,-1.7914453082705561,20,20,-1.3780348525158126,HIGH,NORMAL,GAZOLE,Saint-Cyr-l'École,78210,78,11
78230002,0.04530539762035146,20,20,0.03485030586180882,HIGH,NORMAL,GAZOLE,Le Pecq,78230,78,11
78230005,-4.941445308270554,16,16,-3.5937784060149482,MEDIUM,NORMAL,GAZOLE,Le Pecq,78230,78,11
78230006,-0.25469460237966013,20,20,-0.19591892490743087,HIGH,NORMAL,GAZOLE,Le Pecq,78230,78,11
78241001,-1.6414453082705505,20,20,-1.2626502371311927,HIGH,NORMAL,GAZOLE,CHAMBOURCY,78240,78,11
78250003,-2.804694602379657,20,20,-2.15745738644589,HIGH,NORMAL,GAZOLE,TESSANCOURT-SUR-AUBETTE,78250,78,11
78250005,-3.454694602379663,20,20,-2.6574573864458944,HIGH,NORMAL,GAZOLE,HARDRICOURT,78250,78,11
78260001,-3.6414453082705522,20,20,-2.8011117755927324,HIGH,NORMAL,GAZOLE,ACHERES,78260,78,11
78270002,-4.771779400805594,20,20,-3.6705995390812256,HIGH,NORMAL,GAZOLE,Chaufour-lès-Bonnières,78270,78,11
78280003,8.258554691729447,20,20,6.3527343782534205,HIGH,ELEVATED,GAZOLE,GUYANCOURT,78280,78,11
78280004,-1.5414453082705504,12,12,-1.0276302055137003,MEDIUM,NORMAL,GAZOLE,GUYANCOURT,78280,78,11
78290001,2.8453053976203315,20,20,2.1886964597079475,HIGH,NORMAL,GAZOLE,Croissy-sur-Seine,78290,78,11
78290003,9.795305397620343,20,20,7.534850305861801,HIGH,ELEVATED,GAZOLE,Croissy-sur-Seine,78290,78,11
78300003,-3.891445308270547,20,20,-2.993419467900421,HIGH,NORMAL,GAZOLE,Carrières-sous-Poissy,78955,78,11
78300011,8.258554691729447,20,20,6.3527343782534205,HIGH,ELEVATED,GAZOLE,POISSY,78300,78,11
78310001,-3.004694602379646,20,20,-2.311303540292035,HIGH,NORMAL,GAZOLE,Coignières,78310,78,11
78310006,7.795305397620343,20,20,5.996388767400263,HIGH,ELEVATED,GAZOLE,MAUREPAS,78310,78,11
78310007,-2.704694602379668,20,20,-2.0805343095228213,HIGH,NORMAL,GAZOLE,Coignières,78310,78,11
78318001,-3.0414453082705295,20,20,-2.3395733140542534,HIGH,NORMAL,GAZOLE,MAUREPAS,78310,78,11
78320001,8.108554691729442,20,20,6.237349762868801,HIGH,ELEVATED,GAZOLE,LE MESNIL-SAINT-DENIS,78320,78,11
78330003,-8.14144530827059,11,11,-5.267994022998617,LOW,PROVISIONAL,GAZOLE,FONTENAY-LE-FLEURY,78330,78,11
78340004,6.295305397620352,9,9,3.7771832385722113,LOW,PROVISIONAL,GAZOLE,Les Clayes-sous-Bois,78340,78,11
78340005,7.976930044674889,20,20,6.136100034365299,HIGH,ELEVATED,GAZOLE,Les Clayes-sous-Bois,78340,78,11
78350002,-10.831117957017996,20,20,-8.331629197706151,HIGH,NORMAL,GAZOLE,Jouy-en-Josas,78350,78,11
78360001,1.0585546917294408,20,20,0.8142728397918776,HIGH,NORMAL,GAZOLE,MONTESSON,78360,78,11
78360002,3.6085546917294375,20,20,2.7758113013303363,HIGH,NORMAL,GAZOLE,MONTESSON,78360,78,11
78360004,0.6453053976203407,20,20,0.49638876740026205,HIGH,NORMAL,GAZOLE,MONTESSON,78360,78,11
78370001,-3.7046946023796576,20,20,-2.849765078753583,HIGH,NORMAL,GAZOLE,PLAISIR,78370,78,11
78370002,-3.754694602379652,20,20,-2.888226617215117,HIGH,NORMAL,GAZOLE,PLAISIR,78370,78,11
78380004,0.14530539762034067,20,20,0.11177338278487745,HIGH,NORMAL,GAZOLE,BOUGIVAL,78380,78,11
78380005,1.495305397620347,20,20,1.150234921246421,HIGH,NORMAL,GAZOLE,Bougival,78380,78,11
78390003,-4.954694602379664,20,20,-3.8113035402920494,HIGH,NORMAL,GAZOLE,Bois-d'Arcy,78390,78,11
78390005,8.258554691729447,20,20,6.3527343782534205,HIGH,ELEVATED,GAZOLE,Bois-d'Arcy,78390,78,11
78390006,-3.0546946023796515,20,20,-2.349765078753578,HIGH,NORMAL,GAZOLE,Bois-d'Arcy,78390,78,11
78400004,10.008554691729442,20,20,7.698888224407264,HIGH,ELEVATED,GAZOLE,CHATOU,78400,78,11
78410002,-0.7414453082705605,20,20,-0.5703425448235081,HIGH,NORMAL,GAZOLE,FLINS-SUR-SEINE,78410,78,11
78410004,8.758554691729447,20,20,6.737349762868805,HIGH,ELEVATED,GAZOLE,AUBERGENVILLE,78410,78,11
78420004,2.9953053976203483,20,20,2.3040810750925758,HIGH,NORMAL,GAZOLE,Carrières-sur-Seine,78420,78,11
78430005,7.945305397620348,20,20,6.111773382784883,HIGH,ELEVATED,GAZOLE,LOUVECIENNES,78430,78,11
78440001,-2.127049435620152,19,19,-1.6165575710713154,HIGH,NORMAL,GAZOLE,GARGENVILLE,78440,78,11
78450001,-2.241445308270551,18,18,-1.681083981202913,HIGH,NORMAL,GAZOLE,VILLEPREUX,78450,78,11
78470001,-1.9414453082705618,19,19,-1.475498434285627,HIGH,NORMAL,GAZOLE,SAINT-RéMY-LèS-CHEVREUSE,78470,78,11
78480001,0.008554691729445452,20,20,0.006580532099573424,HIGH,NORMAL,GAZOLE,Verneuil-sur-Seine,78480,78,11
78480004,9.008554691729442,20,20,6.9296574551764945,HIGH,ELEVATED,GAZOLE,Verneuil-sur-Seine,78480,78,11
78490002,3.5361998584889807,20,20,2.7201537372992157,HIGH,NORMAL,GAZOLE,Méré,78490,78,11
78500001,1.1453053976203527,20,20,0.881004152015656,HIGH,NORMAL,GAZOLE,SARTROUVILLE,78500,78,11
78520002,-0.16380014151103373,20,20,-0.12600010885464133,HIGH,NORMAL,GAZOLE,LIMAY,78520,78,11
78520004,-1.0638001415110345,20,20,-0.8183078011623343,HIGH,NORMAL,GAZOLE,LIMAY,78520,78,11
78530001,-1.0494245675650953,20,20,-0.8072496673577656,HIGH,NORMAL,GAZOLE,BUC,78530,78,11
78540001,0.15855469172945114,19,19,0.12050156571438286,HIGH,NORMAL,GAZOLE,VERNOUILLET,78540,78,11
78550004,12.822950564379855,18,18,9.61721292328489,HIGH,ELEVATED,GAZOLE,Maulette,78550,78,11
78550005,11.822950564379845,20,20,9.094577357215265,HIGH,ELEVATED,GAZOLE,MAULETTE,78550,78,11
78550006,-2.073175318654848,20,20,-1.5947502451191136,HIGH,NORMAL,GAZOLE,Maulette,78550,78,11
78550007,0.12682468134515457,18,18,0.09511851100886592,HIGH,NORMAL,GAZOLE,Maulette,78550,78,11
78550009,-2.5231753186548427,20,20,-1.940904091272956,HIGH,NORMAL,GAZOLE,MAULETTE,78550,78,11
78560004,-0.7046946023796659,20,20,-0.5420727710612815,HIGH,NORMAL,GAZOLE,Le Port-Marly,78560,78,11
78570001,9.895305397620334,19,19,7.520432102191453,HIGH,ELEVATED,GAZOLE,Andrésy,78570,78,11
78570005,-3.8046946023796577,20,20,-2.92668815567666,HIGH,NORMAL,GAZOLE,ANDRESY,78570,78,11
78580001,6.836199858488973,9,9,4.101719915093384,LOW,PROVISIONAL,GAZOLE,MAULE,78580,78,11
78590003,-3.3914453082705576,20,20,-2.6088040832850443,HIGH,NORMAL,GAZOLE,NOISY-LE-ROI,78590,78,11
78600002,8.758554691729437,20,20,6.7373497628687975,HIGH,ELEVATED,GAZOLE,Maisons-Laffitte,78600,78,11
78600004,-0.3914453082705438,20,20,-0.301111775592726,HIGH,NORMAL,GAZOLE,Le Mesnil-le-Roi,78600,78,11
78610002,-2.821779400805598,20,20,-2.170599539081229,HIGH,NORMAL,GAZOLE,LE PERRAY-EN-YVELINES,78610,78,11
78630004,7.158554691729457,19,19,5.440501565714388,HIGH,ELEVATED,GAZOLE,Orgeval,78630,78,11
78630008,4.368882042981985,20,20,3.3606784946015273,HIGH,NORMAL,GAZOLE,MORAINVILLIERS,78630,78,11
78630009,3.9688820429819955,20,20,3.0529861869092274,HIGH,NORMAL,GAZOLE,MORAINVILLIERS,78630,78,11
78630010,-1.1546946023796607,20,20,-0.8882266172151236,HIGH,NORMAL,GAZOLE,ORGEVAL,78630,78,11
78630011,-1.004694602379666,20,20,-0.7728420018305122,HIGH,NORMAL,GAZOLE,ORGEVAL,78630,78,11
78650002,7.528220599194405,20,20,5.790938922457235,HIGH,ELEVATED,GAZOLE,Beynes,78650,78,11
78660003,-8.217905283840304,20,20,-6.321465602954079,HIGH,NORMAL,GAZOLE,Ablis,78660,78,11
78660004,-3.627049435620142,20,20,-2.7900380274001098,HIGH,NORMAL,GAZOLE,Prunay-en-Yvelines,78660,78,11
78680002,8.508554691729453,20,20,6.545042070561117,HIGH,ELEVATED,GAZOLE,ÉPôNE,78680,78,11
78680004,-1.6546946023796614,20,20,-1.2728420018305089,HIGH,NORMAL,GAZOLE,EPONE,78680,78,11
78690002,-2.5217794008055865,20,20,-1.9398303083119897,HIGH,NORMAL,GAZOLE,Les Essarts-le-Roi,78690,78,11
78690003,-2.3217794008055974,20,20,-1.7859841544658441,HIGH,NORMAL,GAZOLE,LES ESSARTS LE ROI,78690,78,11
78700001,-2.454694602379673,20,20,-1.8882266172151332,HIGH,NORMAL,GAZOLE,CONFLANS-SAINTE-HONORINE,78700,78,11
78700002,-1.254694602379661,20,20,-0.9651496941382008,HIGH,NORMAL,GAZOLE,Conflans-Sainte-Honorine,78700,78,11
78700003,8.295305397620332,20,20,6.38100415201564,HIGH,ELEVATED,GAZOLE,CONFLANS-SAINTE-HONORINE,78700,78,11
78700010,1.6453053976203527,20,20,1.2656195366310405,HIGH,NORMAL,GAZOLE,Conflans-Sainte-Honorine,78700,78,11
78700011,0.09530539762033463,20,20,0.07331184432333433,HIGH,NORMAL,GAZOLE,Conflans-Sainte-Honorine,78700,78,11
78702001,-3.454694602379663,20,20,-2.6574573864458944,HIGH,NORMAL,GAZOLE,CONFLANS-SAINTE-HONORINE,78700,78,11
78710004,-0.05347279025850504,20,20,-0.04113291558346542,HIGH,NORMAL,GAZOLE,ROSNY SUR SEINE,78710,78,11
78710005,-12.503472790258499,20,20,-9.618055992506537,HIGH,NORMAL,GAZOLE,ROSNY-SUR-SEINE,78710,78,11
78730001,-2.3217794008055863,20,20,-1.7859841544658355,HIGH,NORMAL,GAZOLE,Saint-Arnoult-en-Yvelines,78730,78,11
78760004,-2.1994245675651127,20,20,-1.6918650519731637,HIGH,NORMAL,GAZOLE,Jouars-Pontchartrain,78760,78,11
78770001,2.2782205991944067,20,20,1.7524773839956975,HIGH,NORMAL,GAZOLE,Thoiry,78770,78,11
78790001,4.282094716159707,20,20,3.2939190124305444,HIGH,NORMAL,GAZOLE,SEPTEUIL,78790,78,11
78800001,-0.05469460237965995,20,20,-0.04207277106127689,HIGH,NORMAL,GAZOLE,HOUILLES,78800,78,11
78800004,1.2953053976203357,20,20,0.9963887674002583,HIGH,NORMAL,GAZOLE,Houilles,78800,78,11
78800006,0.9585546917294518,20,20,0.7373497628688092,HIGH,NORMAL,GAZOLE,HOUILLES,78800,78,11
78820001,-2.7046946023796568,20,20,-2.080534309522813,HIGH,NORMAL,GAZOLE,Juziers,78820,78,11
78840003,-0.8770494356201453,20,20,-0.6746534120154964,HIGH,NORMAL,GAZOLE,FRENEUSE,78840,78,11
78840004,-0.677049435620134,20,20,-0.5208072581693338,HIGH,NORMAL,GAZOLE,Freneuse,78840,78,11
78885001,-4.104694602379669,20,20,-3.1574573864458992,HIGH,NORMAL,GAZOLE,MONTIGNY-LE-BRETONNEUX,78180,78,11
78890005,-3.9638001415110375,20,20,-3.049077031931567,HIGH,NORMAL,GAZOLE,GARANCIERES,78890,78,11
78910001,-3.371779400805593,20,20,-2.593676462158148,HIGH,NORMAL,GAZOLE,Orgerus,78910,78,11
78920004,0.9085546917294351,20,20,0.6988882244072578,HIGH,NORMAL,GAZOLE,ECQUEVILLY,78920,78,11
78940001,-2.763800141511047,20,20,-2.126000108854652,HIGH,NORMAL,GAZOLE,La Queue-lez-Yvelines,78940,78,11
78955001,-3.891445308270547,20,20,-2.993419467900421,HIGH,NORMAL,GAZOLE,Carrières-sous-Poissy,78955,78,11
78960001,-2.9414453082705516,20,20,-2.2626502371311936,HIGH,NORMAL,GAZOLE,Voisins-le-Bretonneux,78960,78,11
78960004,5.458554691729445,20,20,4.198888224407265,HIGH,NORMAL,GAZOLE,VOISINS LE BRETONNEUX,78960,78,11
78970001,-2.7046946023796568,20,20,-2.080534309522813,HIGH,NORMAL,GAZOLE,MéZIèRES-SUR-SEINE,78970,78,11
78980001,-3.967905283840295,20,20,-3.0522348337233036,HIGH,NORMAL,GAZOLE,Bréval,78980,78,11
78980002,6.632094716159704,20,20,5.10161132012285,HIGH,ELEVATED,GAZOLE,LONGNES,78980,78,11
78990004,1.595305397620336,11,11,1.0322564337543352,LOW,PROVISIONAL,GAZOLE,ÉLANCOURT,78990,78,11
78990010,-0.8046946023796551,20,20,-0.61899584798435,HIGH,NORMAL,GAZOLE,ELANCOURT,78990,78,11
79000001,-2.66581108152793,20,20,-2.0506239088676383,HIGH,NORMAL,GAZOLE,NIORT,79000,79,75
79000002,-2.66581108152793,20,20,-2.0506239088676383,HIGH,NORMAL,GAZOLE,NIORT,79000,79,75
79000005,2.7474382125811747,20,20,2.1134140096778267,HIGH,NORMAL,GAZOLE,Niort,79000,79,75
79000008,-3.652561787418831,20,20,-2.809662913399101,HIGH,NORMAL,GAZOLE,NIORT,79000,79,75
79000012,5.18418891847206,20,20,3.9878376295938924,HIGH,NORMAL,GAZOLE,NIORT,79000,79,75
79000013,-0.21581108152794437,20,20,-0.1660085242522649,HIGH,NORMAL,GAZOLE,NIORT,79000,79,75
79000014,-4.06054104671341,20,20,-3.1234931128564694,HIGH,NORMAL,GAZOLE,Bessines,79000,79,75
79000015,-1.3881862134729173,4,4,-0.5552744853891669,INSUFFICIENT,PROVISIONAL,GAZOLE,NIORT,79000,79,75
79004001,-3.1525617874188305,18,18,-2.364421340564123,HIGH,NORMAL,GAZOLE,Niort,79000,79,75
79025002,-3.452561787418853,20,20,-2.6558167595529634,HIGH,NORMAL,GAZOLE,Niort,79000,79,75
79100001,-1.3138740230452906,20,20,-1.0106723254194543,HIGH,NORMAL,GAZOLE,THOUARS,79100,79,75
79100003,-2.311936964562648,20,20,-1.7784130496635755,HIGH,NORMAL,GAZOLE,THOUARS,79100,79,75
79100006,7.886125976954696,20,20,6.066250751503612,HIGH,ELEVATED,GAZOLE,Thouars,79100,79,75
79100009,8.601312329546461,20,20,6.6163940996511235,HIGH,ELEVATED,GAZOLE,THOUARS,79100,79,75
79100011,7.347438212581157,13,13,5.027194566502897,MEDIUM,ELEVATED,GAZOLE,Saint jean de Thouars,79100,79,75
79100012,9.988063035437353,15,15,7.134330739598108,MEDIUM,ELEVATED,GAZOLE,THOUARS,79100,79,75
79110001,-0.8643013408615468,20,20,-0.6648471852781128,HIGH,NORMAL,GAZOLE,CHEF-BOUTONNE,79110,79,75
79110002,11.743333070251891,7,7,6.323333191674095,LOW,PROVISIONAL,GAZOLE,FONTENILLE-ST-MARTIN-D'ENTRAIGUE,79110,79,75
79110003,-1.814301340861531,20,20,-1.3956164160473317,HIGH,NORMAL,GAZOLE,CHEF-BOUTONNE,79110,79,75
79120002,-0.8551577564009101,20,20,-0.6578136587699308,HIGH,NORMAL,GAZOLE,LEZAY,79120,79,75
79130001,-3.907522132699791,20,20,-3.005786255922916,HIGH,NORMAL,GAZOLE,SECONDIGNY,79130,79,75
79140001,-2.7143013408615317,20,20,-2.0879241083550246,HIGH,NORMAL,GAZOLE,Cerizay,79140,79,75
79140002,7.0356986591384825,20,20,5.412075891644987,HIGH,ELEVATED,GAZOLE,CERIZAY,79140,79,75
79150002,3.0856986591384623,19,19,2.3451309809452314,HIGH,NORMAL,GAZOLE,ARGENTONNAY,79150,79,75
79160001,-3.9075221326997798,20,20,-3.0057862559229074,HIGH,NORMAL,GAZOLE,COULONGES-SUR-L'AUTIZE,79160,79,75
79160002,3.0616396807990025,20,20,2.3551074467684634,HIGH,NORMAL,GAZOLE,Faye-sur-Ardin,79160,79,75
79160003,3.0616396807990025,20,20,2.3551074467684634,HIGH,NORMAL,GAZOLE,Villiers-en-Plaine,79160,79,75
79170001,-1.0575221326997828,20,20,-0.8134785636152174,HIGH,NORMAL,GAZOLE,Brioux-sur-Boutonne,79170,79,75
79180002,-1.3025617874188462,20,20,-1.0019706057068047,HIGH,NORMAL,GAZOLE,CHAURAY,79180,79,75
79180006,4.397438212581159,10,10,2.748398882863224,LOW,PROVISIONAL,GAZOLE,CHAURAY,79180,79,75
79190001,-3.907522132699791,20,20,-3.005786255922916,HIGH,NORMAL,GAZOLE,SAUZé-VAUSSAIS,79190,79,75
79200001,-3.1119369645626485,20,20,-2.393797665048191,HIGH,NORMAL,GAZOLE,Parthenay,79200,79,75
79200003,-2.6486876704535427,20,20,-2.037452054195033,HIGH,NORMAL,GAZOLE,CHâTILLON-SUR-THOUET,79200,79,75
79200009,14.001312329546465,18,18,10.500984247159849,HIGH,HIGH,GAZOLE,CHATILLON SUR THOUET,79200,79,75
79200011,5.3380630354373535,20,20,4.106202334951811,HIGH,NORMAL,GAZOLE,PARTHENAY,79200,79,75
79208001,-2.6486876704535427,20,20,-2.037452054195033,HIGH,NORMAL,GAZOLE,PARTHENAY,79200,79,75
79210001,-3.4075221326998126,20,20,-2.621170871307548,HIGH,NORMAL,GAZOLE,Mauzé-sur-le-Mignon,79210,79,75
79220001,-4.90752213269977,20,20,-3.7750170251536685,HIGH,NORMAL,GAZOLE,CHAMPDENIERS-SAINT-DENIS,79220,79,75
79230003,14.89743821258117,18,18,11.173078659435879,HIGH,HIGH,GAZOLE,AIFFRES,79230,79,75
79230004,27.0210148579428,20,20,20.785396044571385,HIGH,VERY_HIGH,GAZOLE,Aiffres,79230,79,75
79230005,10.11303559864825,20,20,7.779258152806346,HIGH,ELEVATED,GAZOLE,VOUILLE,79230,79,75
79240003,5.092477867300218,15,15,3.637484190928727,MEDIUM,NORMAL,GAZOLE,L'Absie,79240,79,75
79250002,-1.907522132699789,20,20,-1.4673247174613762,HIGH,NORMAL,GAZOLE,NUEIL-LES-AUBIERS,79250,79,75
79260004,0.03945895328660498,19,19,0.029988804497819786,HIGH,NORMAL,GAZOLE,LA CRèCHE,79260,79,75
79300001,-1.6486876704535427,20,20,-1.2682212849642636,HIGH,NORMAL,GAZOLE,BRESSUIRE,79300,79,75
79300005,-2.748687670453543,20,20,-2.1143751311181096,HIGH,NORMAL,GAZOLE,Bressuire,79300,79,75
79300006,-3.2119369645626485,20,20,-2.470720741971268,HIGH,NORMAL,GAZOLE,BRESSUIRE,79300,79,75
79300007,-1.0619369645626522,20,20,-0.816874588125117,HIGH,NORMAL,GAZOLE,BRESSUIRE,79300,79,75
79310001,5.842477867300201,20,20,4.4942137440770775,HIGH,NORMAL,GAZOLE,Mazières-en-Gâtine,79310,79,75
79320001,-3.4075221326998015,20,20,-2.62117087130754,HIGH,NORMAL,GAZOLE,Moncoutant,79320,79,75
79330001,-2.7563399445503487,20,20,-2.12026149580796,HIGH,NORMAL,GAZOLE,SAINT-VARENT,79330,79,75
